lat,lon,elevation
47.599999999999994,12.299999999999974,1499.4163818359375
47.599999999999994,12.399999999999974,967.2738647460938
47.599999999999994,12.499999999999973,1465.65673828125
47.599999999999994,12.599999999999973,1486.4439697265625
47.599999999999994,12.699999999999973,660.0346069335938
47.599999999999994,12.799999999999972,1933.6845703125
47.599999999999994,12.899999999999972,923.5447387695312
47.599999999999994,12.999999999999972,729.6332397460938
47.599999999999994,13.099999999999971,784.8814086914062
47.599999999999994,13.19999999999997,566.2400512695312
47.599999999999994,13.29999999999997,658.2387084960938
47.599999999999994,13.39999999999997,983.4028930664062
47.599999999999994,13.49999999999997,1208.337646484375
47.599999999999994,13.59999999999997,945.6098022460938
47.599999999999994,13.699999999999969,1859.8216552734375
47.599999999999994,13.799999999999969,873.8184204101562
47.599999999999994,13.899999999999968,1357.828857421875
47.599999999999994,13.999999999999968,1579.968505859375
47.599999999999994,14.099999999999968,1396.715576171875
47.599999999999994,14.199999999999967,961.521240234375
47.599999999999994,14.299999999999967,1176.418701171875
47.599999999999994,14.399999999999967,1231.6361083984375
47.599999999999994,14.499999999999966,677.082275390625
47.599999999999994,14.599999999999966,1240.931884765625
47.599999999999994,14.699999999999966,1119.484619140625
47.599999999999994,14.799999999999965,829.0073852539062
47.599999999999994,14.899999999999965,1615.4248046875
47.599999999999994,14.999999999999964,1514.6588134765625
47.599999999999994,15.099999999999964,1850.4302978515625
47.599999999999994,15.199999999999964,1933.33740234375
47.599999999999994,15.299999999999963,1251.554931640625
47.599999999999994,15.399999999999963,1337.490966796875
47.599999999999994,15.499999999999963,973.3685913085938
47.599999999999994,15.599999999999962,1178.92578125
47.599999999999994,15.699999999999962,775.0081176757812
47.599999999999994,15.799999999999962,1292.6876220703125
47.599999999999994,15.899999999999961,940.9588012695312
47.599999999999994,16.0,584.7926635742188
47.49999999999999,5.0,323.07989501953125
47.49999999999999,5.1,338.6050720214844
47.49999999999999,5.199999999999999,255.406494140625
47.49999999999999,5.299999999999999,243.11383056640625
47.49999999999999,5.399999999999999,216.56199645996094
47.49999999999999,5.499999999999998,234.36781311035156
47.49999999999999,5.599999999999998,232.18983459472656
47.49999999999999,5.6999999999999975,220.12741088867188
47.49999999999999,5.799999999999997,251.73568725585938
47.49999999999999,5.899999999999997,226.4918670654297
47.49999999999999,5.9999999999999964,262.34844970703125
47.49999999999999,6.099999999999996,317.04547119140625
